recall_id,clause_id,segment_ids,fan_out,reciprocal,percentage,including_other_clauses_percentage,including_other_clauses,only_secondary,totally_missed,max_clause_id,clause_position
605ba57d2842d8291b4afd24,12,"[11, 14]",2,[],0.0,0.0,[],set(),"{11, 14}",26,0.46153846153846156
605ba57d2842d8291b4afd24,13,"[4, 11, 14]",3,[],0.0,0.0,[],set(),"{11, 4, 14}",26,0.5
605ba57d2842d8291b4afd24,14,[14],1,[],0.0,0.0,[],set(),{14},26,0.5384615384615384
605ba57d2842d8291b4afd24,15,[18],1,[],0.0,0.0,[],set(),{18},26,0.5769230769230769
605ba57d2842d8291b4afd24,16,[18],1,[],0.0,0.0,[],set(),{18},26,0.6153846153846154
605ba57d2842d8291b4afd24,17,[15],1,[],0.0,0.0,[],set(),{15},26,0.6538461538461539
605ba57d2842d8291b4afd24,18,"[24, 25, 27, 28]",4,[],0.0,0.0,[],set(),"{24, 25, 27, 28}",26,0.6923076923076923
605ba57d2842d8291b4afd24,19,[29],1,[],0.0,0.0,[],set(),{29},26,0.7307692307692307
605ba57d2842d8291b4afd24,20,[29],1,[],0.0,0.0,[],set(),{29},26,0.7692307692307693
605ba57d2842d8291b4afd24,21,[],0,[],0.0,0.0,[],set(),set(),26,0.8076923076923077
605ba57d2842d8291b4afd24,22,"[31, 34]",2,[],0.0,0.0,[],set(),"{34, 31}",26,0.8461538461538461
605ba57d2842d8291b4afd24,23,[35],1,[],0.0,0.0,[],set(),{35},26,0.8846153846153846
605ba57d2842d8291b4afd24,24,[36],1,[],0.0,0.0,[],set(),{36},26,0.9230769230769231
605ba57d2842d8291b4afd24,25,"[37, 38]",2,[],0.0,0.0,[],set(),"{37, 38}",26,0.9615384615384616
605ba57d2842d8291b4afd24,26,"[37, 38, 39]",3,[],0.0,0.0,[],set(),"{37, 38, 39}",26,1.0
5ac68755fa3b4e0001737f38,1,[3],1,[],0.0,0.0,[],set(),{3},13,0.07692307692307693
5ac68755fa3b4e0001737f38,2,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",13,0.15384615384615385
5ac68755fa3b4e0001737f38,3,"[9, 10, 13]",3,[],0.0,0.0,[],set(),"{9, 10, 13}",13,0.23076923076923078
5ac68755fa3b4e0001737f38,4,[15],1,[],0.0,0.0,[],set(),{15},13,0.3076923076923077
5ac68755fa3b4e0001737f38,5,"[18, 20, 21, 22]",4,[],0.0,0.0,[],set(),"{18, 20, 21, 22}",13,0.38461538461538464
5ac68755fa3b4e0001737f38,6,"[19, 20]",2,[],0.0,0.0,[],set(),"{19, 20}",13,0.46153846153846156
5ac68755fa3b4e0001737f38,7,[26],1,[],0.0,0.0,[],set(),{26},13,0.5384615384615384
5ac68755fa3b4e0001737f38,8,"[27, 28]",2,[],0.0,0.0,[],set(),"{27, 28}",13,0.6153846153846154
5ac68755fa3b4e0001737f38,9,"[29, 31, 35]",3,[],0.0,0.0,[],set(),"{35, 29, 31}",13,0.6923076923076923
5ac68755fa3b4e0001737f38,10,"[36, 37]",2,[],0.0,0.0,[],set(),"{36, 37}",13,0.7692307692307693
5ac68755fa3b4e0001737f38,11,"[39, 40, 41]",3,[],0.0,0.0,[],set(),"{40, 41, 39}",13,0.8461538461538461
5ac68755fa3b4e0001737f38,12,[51],1,[],0.0,0.0,[],set(),{51},13,0.9230769230769231
5ac68755fa3b4e0001737f38,13,"[45, 49, 53]",3,[],0.0,0.0,[],set(),"{49, 45, 53}",13,1.0
643f160bb49d863f2be92fc7,1,[1],1,[],0.0,0.0,[],set(),{1},22,0.045454545454545456
643f160bb49d863f2be92fc7,2,[1],1,[],0.0,0.0,[],set(),{1},22,0.09090909090909091
643f160bb49d863f2be92fc7,3,[],0,[],0.0,0.0,[],set(),set(),22,0.13636363636363635
643f160bb49d863f2be92fc7,4,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",22,0.18181818181818182
643f160bb49d863f2be92fc7,5,[7],1,[],0.0,0.0,[],set(),{7},22,0.22727272727272727
643f160bb49d863f2be92fc7,6,[8],1,[],0.0,0.0,[],set(),{8},22,0.2727272727272727
643f160bb49d863f2be92fc7,7,[9],1,[],0.0,0.0,[],set(),{9},22,0.3181818181818182
643f160bb49d863f2be92fc7,8,[10],1,[],0.0,0.0,[],set(),{10},22,0.36363636363636365
643f160bb49d863f2be92fc7,9,[12],1,[],0.0,0.0,[],set(),{12},22,0.4090909090909091
643f160bb49d863f2be92fc7,10,[15],1,[],0.0,0.0,[],set(),{15},22,0.45454545454545453
643f160bb49d863f2be92fc7,11,[18],1,[],0.0,0.0,[],set(),{18},22,0.5
643f160bb49d863f2be92fc7,12,[22],1,[],0.0,0.0,[],set(),{22},22,0.5454545454545454
643f160bb49d863f2be92fc7,13,[24],1,[],0.0,0.0,[],set(),{24},22,0.5909090909090909
643f160bb49d863f2be92fc7,14,[31],1,[],0.0,0.0,[],set(),{31},22,0.6363636363636364
643f160bb49d863f2be92fc7,15,[35],1,[],0.0,0.0,[],set(),{35},22,0.6818181818181818
643f160bb49d863f2be92fc7,16,[36],1,[],0.0,0.0,[],set(),{36},22,0.7272727272727273
643f160bb49d863f2be92fc7,17,[39],1,[],0.0,0.0,[],set(),{39},22,0.7727272727272727
643f160bb49d863f2be92fc7,18,[41],1,[],0.0,0.0,[],set(),{41},22,0.8181818181818182
643f160bb49d863f2be92fc7,19,[42],1,[],0.0,0.0,[],set(),{42},22,0.8636363636363636
643f160bb49d863f2be92fc7,20,[44],1,[],0.0,0.0,[],set(),{44},22,0.9090909090909091
643f160bb49d863f2be92fc7,21,[46],1,[],0.0,0.0,[],set(),{46},22,0.9545454545454546
643f160bb49d863f2be92fc7,22,[52],1,[],0.0,0.0,[],set(),{52},22,1.0
630492ce98f024b7188676df,1,"[1, 3]",2,[],0.0,0.0,[],set(),"{1, 3}",9,0.1111111111111111
630492ce98f024b7188676df,2,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",9,0.2222222222222222
630492ce98f024b7188676df,3,"[9, 11, 13, 14]",4,[],0.0,0.0,[],set(),"{9, 11, 13, 14}",9,0.3333333333333333
630492ce98f024b7188676df,4,"[15, 17, 18]",3,[],0.0,0.0,[],set(),"{17, 18, 15}",9,0.4444444444444444
630492ce98f024b7188676df,5,"[24, 27, 28]",3,[],0.0,0.0,[],set(),"{24, 27, 28}",9,0.5555555555555556
630492ce98f024b7188676df,6,"[31, 32, 33, 34, 35]",5,[],0.0,0.0,[],set(),"{32, 33, 34, 35, 31}",9,0.6666666666666666
630492ce98f024b7188676df,7,"[36, 37, 38]",3,[],0.0,0.0,[],set(),"{36, 37, 38}",9,0.7777777777777778
630492ce98f024b7188676df,8,"[40, 41, 46, 47]",4,[],0.0,0.0,[],set(),"{40, 41, 46, 47}",9,0.8888888888888888
630492ce98f024b7188676df,9,"[49, 52, 53]",3,[],0.0,0.0,[],set(),"{49, 52, 53}",9,1.0
6019af2fccedd613b582048e,1,[1],1,[],0.0,0.0,[],set(),{1},14,0.07142857142857142
6019af2fccedd613b582048e,2,[3],1,[],0.0,0.0,[],set(),{3},14,0.14285714285714285
6019af2fccedd613b582048e,3,[2],1,[],0.0,0.0,[],set(),{2},14,0.21428571428571427
6019af2fccedd613b582048e,4,[7],1,[],0.0,0.0,[],set(),{7},14,0.2857142857142857
6019af2fccedd613b582048e,5,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",14,0.35714285714285715
6019af2fccedd613b582048e,6,[8],1,[],0.0,0.0,[],set(),{8},14,0.42857142857142855
6019af2fccedd613b582048e,7,"[9, 13]",2,[],0.0,0.0,[],set(),"{9, 13}",14,0.5
6019af2fccedd613b582048e,8,"[15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",13,[],0.0,0.0,[],set(),"{15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}",14,0.5714285714285714
6019af2fccedd613b582048e,9,"[24, 25, 26, 27, 28]",5,[],0.0,0.0,[],set(),"{24, 25, 26, 27, 28}",14,0.6428571428571429
6019af2fccedd613b582048e,10,"[29, 30]",2,[],0.0,0.0,[],set(),"{29, 30}",14,0.7142857142857143
6019af2fccedd613b582048e,11,[35],1,[],0.0,0.0,[],set(),{35},14,0.7857142857142857
6019af2fccedd613b582048e,12,"[36, 37, 38]",3,[],0.0,0.0,[],set(),"{36, 37, 38}",14,0.8571428571428571
6019af2fccedd613b582048e,13,"[46, 47]",2,[],0.0,0.0,[],set(),"{46, 47}",14,0.9285714285714286
6019af2fccedd613b582048e,14,"[44, 45]",2,[],0.0,0.0,[],set(),"{44, 45}",14,1.0
5d3594902fd5a4001ae58fb9,1,[1],1,[],0.0,0.0,[],set(),{1},10,0.1
5d3594902fd5a4001ae58fb9,2,[3],1,[],0.0,0.0,[],set(),{3},10,0.2
5d3594902fd5a4001ae58fb9,3,[9],1,[],0.0,0.0,[],set(),{9},10,0.3
5d3594902fd5a4001ae58fb9,4,"[10, 13]",2,[],0.0,0.0,[],set(),"{10, 13}",10,0.4
5d3594902fd5a4001ae58fb9,5,"[15, 24]",2,[],0.0,0.0,[],set(),"{24, 15}",10,0.5
5d3594902fd5a4001ae58fb9,6,"[27, 28]",2,[],0.0,0.0,[],set(),"{27, 28}",10,0.6
5d3594902fd5a4001ae58fb9,7,[29],1,[],0.0,0.0,[],set(),{29},10,0.7
5d3594902fd5a4001ae58fb9,8,"[25, 26, 27, 28]",4,[],0.0,0.0,[],set(),"{25, 26, 27, 28}",10,0.8
5d3594902fd5a4001ae58fb9,9,"[36, 37, 38, 39, 40]",5,[],0.0,0.0,[],set(),"{36, 37, 38, 39, 40}",10,0.9
5d3594902fd5a4001ae58fb9,10,"[46, 47, 51]",3,[],0.0,0.0,[],set(),"{51, 46, 47}",10,1.0
5e9883baf93c610a951f26e7,1,[1],1,[],0.0,0.0,[],set(),{1},39,0.02564102564102564
5e9883baf93c610a951f26e7,2,[3],1,[],0.0,0.0,[],set(),{3},39,0.05128205128205128
5e9883baf93c610a951f26e7,3,[3],1,[],0.0,0.0,[],set(),{3},39,0.07692307692307693
5e9883baf93c610a951f26e7,4,[5],1,[],0.0,0.0,[],set(),{5},39,0.10256410256410256
5e9883baf93c610a951f26e7,5,[7],1,[],0.0,0.0,[],set(),{7},39,0.1282051282051282
5e9883baf93c610a951f26e7,6,[5],1,[],0.0,0.0,[],set(),{5},39,0.15384615384615385
5e9883baf93c610a951f26e7,7,[5],1,[],0.0,0.0,[],set(),{5},39,0.1794871794871795
5e9883baf93c610a951f26e7,8,[6],1,[],0.0,0.0,[],set(),{6},39,0.20512820512820512
5e9883baf93c610a951f26e7,9,[9],1,[],0.0,0.0,[],set(),{9},39,0.23076923076923078
5e9883baf93c610a951f26e7,10,[10],1,[],0.0,0.0,[],set(),{10},39,0.2564102564102564
5e9883baf93c610a951f26e7,11,[10],1,[],0.0,0.0,[],set(),{10},39,0.28205128205128205
5e9883baf93c610a951f26e7,12,"[11, 14]",2,[],0.0,0.0,[],set(),"{11, 14}",39,0.3076923076923077
5e9883baf93c610a951f26e7,13,"[11, 14]",2,[],0.0,0.0,[],set(),"{11, 14}",39,0.3333333333333333
5e9883baf93c610a951f26e7,14,[29],1,[],0.0,0.0,[],set(),{29},39,0.358974358974359
5e9883baf93c610a951f26e7,15,[15],1,[],0.0,0.0,[],set(),{15},39,0.38461538461538464
5e9883baf93c610a951f26e7,16,[16],1,[],0.0,0.0,[],set(),{16},39,0.41025641025641024
5e9883baf93c610a951f26e7,17,[19],1,[],0.0,0.0,[],set(),{19},39,0.4358974358974359
5e9883baf93c610a951f26e7,18,[18],1,[],0.0,0.0,[],set(),{18},39,0.46153846153846156
5e9883baf93c610a951f26e7,19,[19],1,[],0.0,0.0,[],set(),{19},39,0.48717948717948717
5e9883baf93c610a951f26e7,20,[20],1,[],0.0,0.0,[],set(),{20},39,0.5128205128205128
5e9883baf93c610a951f26e7,21,"[24, 25, 27]",3,[],0.0,0.0,[],set(),"{24, 25, 27}",39,0.5384615384615384
5e9883baf93c610a951f26e7,22,[29],1,[],0.0,0.0,[],set(),{29},39,0.5641025641025641
5e9883baf93c610a951f26e7,23,[30],1,[],0.0,0.0,[],set(),{30},39,0.5897435897435898
5e9883baf93c610a951f26e7,24,[31],1,[],0.0,0.0,[],set(),{31},39,0.6153846153846154
5e9883baf93c610a951f26e7,25,[35],1,[],0.0,0.0,[],set(),{35},39,0.6410256410256411
5e9883baf93c610a951f26e7,26,[35],1,[],0.0,0.0,[],set(),{35},39,0.6666666666666666
5e9883baf93c610a951f26e7,27,[35],1,[],0.0,0.0,[],set(),{35},39,0.6923076923076923
5e9883baf93c610a951f26e7,28,[36],1,[],0.0,0.0,[],set(),{36},39,0.717948717948718
5e9883baf93c610a951f26e7,29,[36],1,[],0.0,0.0,[],set(),{36},39,0.7435897435897436
5e9883baf93c610a951f26e7,30,[37],1,[],0.0,0.0,[],set(),{37},39,0.7692307692307693
5e9883baf93c610a951f26e7,31,[38],1,[],0.0,0.0,[],set(),{38},39,0.7948717948717948
5e9883baf93c610a951f26e7,32,[],0,[],0.0,0.0,[],set(),set(),39,0.8205128205128205
5e9883baf93c610a951f26e7,33,[39],1,[],0.0,0.0,[],set(),{39},39,0.8461538461538461
5e9883baf93c610a951f26e7,34,"[46, 47]",2,[],0.0,0.0,[],set(),"{46, 47}",39,0.8717948717948718
5e9883baf93c610a951f26e7,35,[49],1,[],0.0,0.0,[],set(),{49},39,0.8974358974358975
5e9883baf93c610a951f26e7,36,[51],1,[],0.0,0.0,[],set(),{51},39,0.9230769230769231
5e9883baf93c610a951f26e7,37,[],0,[],0.0,0.0,[],set(),set(),39,0.9487179487179487
5e9883baf93c610a951f26e7,38,[54],1,[],0.0,0.0,[],set(),{54},39,0.9743589743589743
5e9883baf93c610a951f26e7,39,[54],1,[],0.0,0.0,[],set(),{54},39,1.0
60f984adfea10999e9a39727,1,[1],1,[],0.0,0.0,[],set(),{1},25,0.04
60f984adfea10999e9a39727,2,[1],1,[],0.0,0.0,[],set(),{1},25,0.08
60f984adfea10999e9a39727,3,[3],1,[],0.0,0.0,[],set(),{3},25,0.12
60f984adfea10999e9a39727,4,"[5, 7]",2,[],0.0,0.0,[],set(),"{5, 7}",25,0.16
60f984adfea10999e9a39727,5,"[6, 8]",2,[],0.0,0.0,[],set(),"{8, 6}",25,0.2
60f984adfea10999e9a39727,6,[9],1,[],0.0,0.0,[],set(),{9},25,0.24
60f984adfea10999e9a39727,7,[10],1,[],0.0,0.0,[],set(),{10},25,0.28
60f984adfea10999e9a39727,8,[],0,[],0.0,0.0,[],set(),set(),25,0.32
60f984adfea10999e9a39727,9,[13],1,[],0.0,0.0,[],set(),{13},25,0.36
60f984adfea10999e9a39727,10,"[15, 16]",2,[],0.0,0.0,[],set(),"{16, 15}",25,0.4
60f984adfea10999e9a39727,11,[19],1,[],0.0,0.0,[],set(),{19},25,0.44
60f984adfea10999e9a39727,12,[15],1,[],0.0,0.0,[],set(),{15},25,0.48
60f984adfea10999e9a39727,13,[26],1,[],0.0,0.0,[],set(),{26},25,0.52
60f984adfea10999e9a39727,14,"[27, 28]",2,[],0.0,0.0,[],set(),"{27, 28}",25,0.56
60f984adfea10999e9a39727,15,[29],1,[],0.0,0.0,[],set(),{29},25,0.6
60f984adfea10999e9a39727,16,[36],1,[],0.0,0.0,[],set(),{36},25,0.64
60f984adfea10999e9a39727,17,[37],1,[],0.0,0.0,[],set(),{37},25,0.68
60f984adfea10999e9a39727,18,"[38, 40]",2,[],0.0,0.0,[],set(),"{40, 38}",25,0.72
60f984adfea10999e9a39727,19,[40],1,[],0.0,0.0,[],set(),{40},25,0.76
60f984adfea10999e9a39727,20,[47],1,[],0.0,0.0,[],set(),{47},25,0.8
60f984adfea10999e9a39727,21,[46],1,[],0.0,0.0,[],set(),{46},25,0.84
60f984adfea10999e9a39727,22,[49],1,[],0.0,0.0,[],set(),{49},25,0.88
60f984adfea10999e9a39727,23,"[45, 53]",2,[],0.0,0.0,[],set(),"{45, 53}",25,0.92
60f984adfea10999e9a39727,24,"[45, 53]",2,[],0.0,0.0,[],set(),"{45, 53}",25,0.96
60f984adfea10999e9a39727,25,[53],1,[],0.0,0.0,[],set(),{53},25,1.0
5756decbba27eb0006d5201e,1,[1],1,[],0.0,0.0,[],set(),{1},22,0.045454545454545456
5756decbba27eb0006d5201e,2,[3],1,[],0.0,0.0,[],set(),{3},22,0.09090909090909091
5756decbba27eb0006d5201e,3,"[5, 6, 7]",3,[],0.0,0.0,[],set(),"{5, 6, 7}",22,0.13636363636363635
5756decbba27eb0006d5201e,4,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",22,0.18181818181818182
5756decbba27eb0006d5201e,5,[6],1,[],0.0,0.0,[],set(),{6},22,0.22727272727272727
5756decbba27eb0006d5201e,6,"[3, 4]",2,[],0.0,0.0,[],set(),"{3, 4}",22,0.2727272727272727
5756decbba27eb0006d5201e,7,"[9, 13]",2,[],0.0,0.0,[],set(),"{9, 13}",22,0.3181818181818182
5756decbba27eb0006d5201e,8,[10],1,[],0.0,0.0,[],set(),{10},22,0.36363636363636365
5756decbba27eb0006d5201e,9,[10],1,[],0.0,0.0,[],set(),{10},22,0.4090909090909091
5756decbba27eb0006d5201e,10,"[11, 12, 13]",3,[],0.0,0.0,[],set(),"{11, 12, 13}",22,0.45454545454545453
5756decbba27eb0006d5201e,11,[15],1,[],0.0,0.0,[],set(),{15},22,0.5
5756decbba27eb0006d5201e,12,"[17, 23, 24, 25, 26, 27, 28]",7,[],0.0,0.0,[],set(),"{17, 23, 24, 25, 26, 27, 28}",22,0.5454545454545454
5756decbba27eb0006d5201e,13,[17],1,[],0.0,0.0,[],set(),{17},22,0.5909090909090909
5756decbba27eb0006d5201e,14,"[18, 19, 20, 21, 22]",5,[],0.0,0.0,[],set(),"{18, 19, 20, 21, 22}",22,0.6363636363636364
5756decbba27eb0006d5201e,15,[18],1,[],0.0,0.0,[],set(),{18},22,0.6818181818181818
5756decbba27eb0006d5201e,16,"[19, 20]",2,[],0.0,0.0,[],set(),"{19, 20}",22,0.7272727272727273
5756decbba27eb0006d5201e,17,"[24, 25, 26, 27, 28]",5,[],0.0,0.0,[],set(),"{24, 25, 26, 27, 28}",22,0.7727272727272727
5756decbba27eb0006d5201e,18,"[24, 25, 26, 27, 28]",5,[],0.0,0.0,[],set(),"{24, 25, 26, 27, 28}",22,0.8181818181818182
5756decbba27eb0006d5201e,19,"[36, 37, 38]",3,[],0.0,0.0,[],set(),"{36, 37, 38}",22,0.8636363636363636
5756decbba27eb0006d5201e,20,"[39, 40, 41]",3,[],0.0,0.0,[],set(),"{40, 41, 39}",22,0.9090909090909091
5756decbba27eb0006d5201e,21,"[46, 47, 48, 51]",4,[],0.0,0.0,[],set(),"{48, 51, 46, 47}",22,0.9545454545454546
5756decbba27eb0006d5201e,22,"[43, 44, 45, 53]",4,[],0.0,0.0,[],set(),"{53, 43, 44, 45}",22,1.0
5fd7c98ecffb0b080c0f1c84,1,[1],1,[],0.0,0.0,[],set(),{1},22,0.045454545454545456
5fd7c98ecffb0b080c0f1c84,2,[3],1,[],0.0,0.0,[],set(),{3},22,0.09090909090909091
5fd7c98ecffb0b080c0f1c84,3,[8],1,[],0.0,0.0,[],set(),{8},22,0.13636363636363635
5fd7c98ecffb0b080c0f1c84,4,"[5, 6]",2,[],0.0,0.0,[],set(),"{5, 6}",22,0.18181818181818182
5fd7c98ecffb0b080c0f1c84,5,[4],1,[],0.0,0.0,[],set(),{4},22,0.22727272727272727
5fd7c98ecffb0b080c0f1c84,6,"[9, 13]",2,[],0.0,0.0,[],set(),"{9, 13}",22,0.2727272727272727
5fd7c98ecffb0b080c0f1c84,7,"[15, 24]",2,[],0.0,0.0,[],set(),"{24, 15}",22,0.3181818181818182
5fd7c98ecffb0b080c0f1c84,8,"[25, 27]",2,[],0.0,0.0,[],set(),"{25, 27}",22,0.36363636363636365
5fd7c98ecffb0b080c0f1c84,9,"[38, 39]",2,[],0.0,0.0,[],set(),"{38, 39}",22,0.4090909090909091
5fd7c98ecffb0b080c0f1c84,10,[18],1,[],0.0,0.0,[],set(),{18},22,0.45454545454545453
5fd7c98ecffb0b080c0f1c84,11,[19],1,[],0.0,0.0,[],set(),{19},22,0.5
5fd7c98ecffb0b080c0f1c84,12,[24],1,[],0.0,0.0,[],set(),{24},22,0.5454545454545454
