recall_id,clause_id,segment_ids,fan_out,reciprocal,percentage,including_other_clauses_percentage,including_other_clauses,only_secondary,totally_missed,max_clause_id,clause_position
5e8df7e8ae7a8007d30505e1,1,"[2, 3, 4, 5]",4,"[2, 5]",50.0,50.0,"[2, 5]",set(),"{3, 4}",11,0.09090909090909091
5e8df7e8ae7a8007d30505e1,2,[8],1,[8],100.0,100.0,[8],set(),set(),11,0.18181818181818182
5e8df7e8ae7a8007d30505e1,3,"[7, 15, 16, 28]",4,"[15, 16, 28]",75.0,75.0,"[15, 16, 28]",set(),{7},11,0.2727272727272727
5e8df7e8ae7a8007d30505e1,4,"[21, 22, 23, 24]",4,"[21, 22, 23, 24]",100.0,100.0,"[21, 22, 23, 24]",set(),set(),11,0.36363636363636365
5e8df7e8ae7a8007d30505e1,5,[29],1,[29],100.0,100.0,[29],set(),set(),11,0.45454545454545453
5e8df7e8ae7a8007d30505e1,6,"[30, 31]",2,"[30, 31]",100.0,100.0,"[30, 31]",set(),set(),11,0.5454545454545454
5e8df7e8ae7a8007d30505e1,7,[42],1,[42],100.0,100.0,[42],set(),set(),11,0.6363636363636364
5e8df7e8ae7a8007d30505e1,8,"[32, 33, 34, 35]",4,[35],25.0,25.0,[35],set(),"{32, 33, 34}",11,0.7272727272727273
5e8df7e8ae7a8007d30505e1,9,[39],1,[39],100.0,100.0,[39],set(),set(),11,0.8181818181818182
5e8df7e8ae7a8007d30505e1,10,"[43, 44]",2,[43],50.0,100.0,"[43, 44]",{44},set(),11,0.9090909090909091
5e8df7e8ae7a8007d30505e1,11,[43],1,[],0.0,100.0,[43],{43},set(),11,1.0
5cc7050c3c503e001aa6249f,1,"[1, 2, 3]",3,"[1, 2, 3]",100.0,100.0,"[1, 2, 3]",set(),set(),7,0.14285714285714285
5cc7050c3c503e001aa6249f,2,"[10, 11]",2,"[10, 11]",100.0,100.0,"[10, 11]",set(),set(),7,0.2857142857142857
5cc7050c3c503e001aa6249f,3,"[15, 28]",2,"[15, 28]",100.0,100.0,"[15, 28]",set(),set(),7,0.42857142857142855
5cc7050c3c503e001aa6249f,4,"[21, 23, 24, 27]",4,"[21, 23, 27]",75.0,100.0,"[21, 23, 24, 27]",{24},set(),7,0.5714285714285714
5cc7050c3c503e001aa6249f,5,"[32, 33, 35]",3,"[32, 33, 35]",100.0,100.0,"[32, 33, 35]",set(),set(),7,0.7142857142857143
5cc7050c3c503e001aa6249f,6,[39],1,[39],100.0,100.0,[39],set(),set(),7,0.8571428571428571
5cc7050c3c503e001aa6249f,7,"[43, 44]",2,"[43, 44]",100.0,100.0,"[43, 44]",set(),set(),7,1.0
5efc558cf12a69012712b8d8,1,[1],1,[1],100.0,100.0,[1],set(),set(),24,0.041666666666666664
5efc558cf12a69012712b8d8,2,[2],1,[2],100.0,100.0,[2],set(),set(),24,0.08333333333333333
5efc558cf12a69012712b8d8,3,[3],1,[3],100.0,100.0,[3],set(),set(),24,0.125
5efc558cf12a69012712b8d8,4,[3],1,[3],100.0,100.0,[3],set(),set(),24,0.16666666666666666
5efc558cf12a69012712b8d8,5,[4],1,[4],100.0,100.0,[4],set(),set(),24,0.20833333333333334
5efc558cf12a69012712b8d8,6,[5],1,[5],100.0,100.0,[5],set(),set(),24,0.25
5efc558cf12a69012712b8d8,7,"[6, 7]",2,[6],50.0,50.0,[6],set(),{7},24,0.2916666666666667
5efc558cf12a69012712b8d8,8,[9],1,[9],100.0,100.0,[9],set(),set(),24,0.3333333333333333
5efc558cf12a69012712b8d8,9,[10],1,[10],100.0,100.0,[10],set(),set(),24,0.375
5efc558cf12a69012712b8d8,10,[11],1,[11],100.0,100.0,[11],set(),set(),24,0.4166666666666667
5efc558cf12a69012712b8d8,11,[12],1,[12],100.0,100.0,[12],set(),set(),24,0.4583333333333333
5efc558cf12a69012712b8d8,12,[14],1,[14],100.0,100.0,[14],set(),set(),24,0.5
5efc558cf12a69012712b8d8,13,[15],1,[15],100.0,100.0,[15],set(),set(),24,0.5416666666666666
5efc558cf12a69012712b8d8,14,[16],1,[16],100.0,100.0,[16],set(),set(),24,0.5833333333333334
5efc558cf12a69012712b8d8,15,[17],1,[17],100.0,100.0,[17],set(),set(),24,0.625
5efc558cf12a69012712b8d8,16,[19],1,[19],100.0,100.0,[19],set(),set(),24,0.6666666666666666
5efc558cf12a69012712b8d8,17,[20],1,[20],100.0,100.0,[20],set(),set(),24,0.7083333333333334
5efc558cf12a69012712b8d8,18,[22],1,[22],100.0,100.0,[22],set(),set(),24,0.75
5efc558cf12a69012712b8d8,19,[23],1,[23],100.0,100.0,[23],set(),set(),24,0.7916666666666666
5efc558cf12a69012712b8d8,20,[],0,[],0.0,0.0,[],set(),set(),24,0.8333333333333334
5efc558cf12a69012712b8d8,21,[34],1,[34],100.0,100.0,[34],set(),set(),24,0.875
5efc558cf12a69012712b8d8,22,[34],1,[34],100.0,100.0,[34],set(),set(),24,0.9166666666666666
5efc558cf12a69012712b8d8,23,[35],1,[35],100.0,100.0,[35],set(),set(),24,0.9583333333333334
5efc558cf12a69012712b8d8,24,[36],1,[36],100.0,100.0,[36],set(),set(),24,1.0
5f79f34d5a697d0c18b4ade5,1,"[1, 2]",2,[1],50.0,100.0,"[1, 2]",{2},set(),26,0.038461538461538464
5f79f34d5a697d0c18b4ade5,2,[3],1,[3],100.0,100.0,[3],set(),set(),26,0.07692307692307693
5f79f34d5a697d0c18b4ade5,3,[5],1,[5],100.0,100.0,[5],set(),set(),26,0.11538461538461539
5f79f34d5a697d0c18b4ade5,4,"[6, 7]",2,"[6, 7]",100.0,100.0,"[6, 7]",set(),set(),26,0.15384615384615385
5f79f34d5a697d0c18b4ade5,5,[8],1,[8],100.0,100.0,[8],set(),set(),26,0.19230769230769232
5f79f34d5a697d0c18b4ade5,6,"[11, 12]",2,[12],50.0,50.0,[12],set(),{11},26,0.23076923076923078
5f79f34d5a697d0c18b4ade5,7,[11],1,[],0.0,0.0,[],set(),{11},26,0.2692307692307692
5f79f34d5a697d0c18b4ade5,8,[17],1,[17],100.0,100.0,[17],set(),set(),26,0.3076923076923077
5f79f34d5a697d0c18b4ade5,9,[18],1,[18],100.0,100.0,[18],set(),set(),26,0.34615384615384615
5f79f34d5a697d0c18b4ade5,10,[16],1,[16],100.0,100.0,[16],set(),set(),26,0.38461538461538464
5f79f34d5a697d0c18b4ade5,11,"[21, 22]",2,"[21, 22]",100.0,100.0,"[21, 22]",set(),set(),26,0.4230769230769231
5f79f34d5a697d0c18b4ade5,12,[24],1,[24],100.0,100.0,[24],set(),set(),26,0.46153846153846156
5f79f34d5a697d0c18b4ade5,13,[26],1,[26],100.0,100.0,[26],set(),set(),26,0.5
5f79f34d5a697d0c18b4ade5,14,[27],1,[27],100.0,100.0,[27],set(),set(),26,0.5384615384615384
5f79f34d5a697d0c18b4ade5,15,[28],1,[28],100.0,100.0,[28],set(),set(),26,0.5769230769230769
5f79f34d5a697d0c18b4ade5,16,[29],1,[29],100.0,100.0,[29],set(),set(),26,0.6153846153846154
5f79f34d5a697d0c18b4ade5,17,"[30, 31]",2,"[30, 31]",100.0,100.0,"[30, 31]",set(),set(),26,0.6538461538461539
5f79f34d5a697d0c18b4ade5,18,"[32, 33]",2,"[32, 33]",100.0,100.0,"[32, 33]",set(),set(),26,0.6923076923076923
5f79f34d5a697d0c18b4ade5,19,[35],1,[35],100.0,100.0,[35],set(),set(),26,0.7307692307692307
5f79f34d5a697d0c18b4ade5,20,[34],1,[34],100.0,100.0,[34],set(),set(),26,0.7692307692307693
5f79f34d5a697d0c18b4ade5,21,[36],1,[36],100.0,100.0,[36],set(),set(),26,0.8076923076923077
5f79f34d5a697d0c18b4ade5,22,[38],1,[38],100.0,100.0,[38],set(),set(),26,0.8461538461538461
5f79f34d5a697d0c18b4ade5,23,[39],1,[39],100.0,100.0,[39],set(),set(),26,0.8846153846153846
5f79f34d5a697d0c18b4ade5,24,[40],1,[40],100.0,100.0,[40],set(),set(),26,0.9230769230769231
5f79f34d5a697d0c18b4ade5,25,[43],1,[43],100.0,100.0,[43],set(),set(),26,0.9615384615384616
5f79f34d5a697d0c18b4ade5,26,[44],1,[44],100.0,100.0,[44],set(),set(),26,1.0
5eb30ae9bb223e0e176edecd,1,[1],1,[1],100.0,100.0,[1],set(),set(),20,0.05
5eb30ae9bb223e0e176edecd,2,[2],1,[2],100.0,100.0,[2],set(),set(),20,0.1
5eb30ae9bb223e0e176edecd,3,[3],1,[3],100.0,100.0,[3],set(),set(),20,0.15
5eb30ae9bb223e0e176edecd,4,"[4, 6, 7]",3,"[6, 7]",66.66666666666667,66.66666666666667,"[6, 7]",set(),{4},20,0.2
5eb30ae9bb223e0e176edecd,5,[8],1,[8],100.0,100.0,[8],set(),set(),20,0.25
5eb30ae9bb223e0e176edecd,6,[8],1,[8],100.0,100.0,[8],set(),set(),20,0.3
5eb30ae9bb223e0e176edecd,7,[9],1,[9],100.0,100.0,[9],set(),set(),20,0.35
5eb30ae9bb223e0e176edecd,8,[10],1,[10],100.0,100.0,[10],set(),set(),20,0.4
5eb30ae9bb223e0e176edecd,9,[15],1,[15],100.0,100.0,[15],set(),set(),20,0.45
5eb30ae9bb223e0e176edecd,10,[16],1,[16],100.0,100.0,[16],set(),set(),20,0.5
5eb30ae9bb223e0e176edecd,11,[13],1,[13],100.0,100.0,[13],set(),set(),20,0.55
5eb30ae9bb223e0e176edecd,12,[23],1,[23],100.0,100.0,[23],set(),set(),20,0.6
5eb30ae9bb223e0e176edecd,13,[27],1,[27],100.0,100.0,[27],set(),set(),20,0.65
5eb30ae9bb223e0e176edecd,14,[34],1,[34],100.0,100.0,[34],set(),set(),20,0.7
5eb30ae9bb223e0e176edecd,15,[26],1,[26],100.0,100.0,[26],set(),set(),20,0.75
5eb30ae9bb223e0e176edecd,16,[32],1,[32],100.0,100.0,[32],set(),set(),20,0.8
5eb30ae9bb223e0e176edecd,17,[34],1,[34],100.0,100.0,[34],set(),set(),20,0.85
5eb30ae9bb223e0e176edecd,18,[35],1,[35],100.0,100.0,[35],set(),set(),20,0.9
5eb30ae9bb223e0e176edecd,19,[39],1,[39],100.0,100.0,[39],set(),set(),20,0.95
5eb30ae9bb223e0e176edecd,20,"[43, 44]",2,"[43, 44]",100.0,100.0,"[43, 44]",set(),set(),20,1.0
640de1d339ad474bc682f05f,1,[2],1,[2],100.0,100.0,[2],set(),set(),7,0.14285714285714285
640de1d339ad474bc682f05f,2,"[3, 9]",2,[3],50.0,50.0,[3],set(),{9},7,0.2857142857142857
640de1d339ad474bc682f05f,3,[7],1,[7],100.0,100.0,[7],set(),set(),7,0.42857142857142855
640de1d339ad474bc682f05f,4,[8],1,[8],100.0,100.0,[8],set(),set(),7,0.5714285714285714
640de1d339ad474bc682f05f,5,"[10, 13, 14]",3,[10],33.333333333333336,33.333333333333336,[10],set(),"{13, 14}",7,0.7142857142857143
640de1d339ad474bc682f05f,6,"[11, 12]",2,[],0.0,0.0,[],set(),"{11, 12}",7,0.8571428571428571
640de1d339ad474bc682f05f,7,[15],1,[15],100.0,100.0,[15],set(),set(),7,1.0
59fc8aba087f2e0001ead671,1,"[2, 3]",2,"[2, 3]",100.0,100.0,"[2, 3]",set(),set(),9,0.1111111111111111
59fc8aba087f2e0001ead671,2,"[6, 7, 10, 11, 13, 14, 15, 16, 17, 18, 19]",11,"[6, 7, 10, 13, 14, 15, 16, 18, 19]",81.81818181818181,81.81818181818181,"[6, 7, 10, 13, 14, 15, 16, 18, 19]",set(),"{17, 11}",9,0.2222222222222222
59fc8aba087f2e0001ead671,3,"[21, 22, 23, 24]",4,"[21, 22, 23]",75.0,100.0,"[21, 22, 23, 24]",{24},set(),9,0.3333333333333333
59fc8aba087f2e0001ead671,4,"[27, 30, 31]",3,"[27, 30, 31]",100.0,100.0,"[27, 30, 31]",set(),set(),9,0.4444444444444444
59fc8aba087f2e0001ead671,5,[32],1,[32],100.0,100.0,[32],set(),set(),9,0.5555555555555556
59fc8aba087f2e0001ead671,6,[33],1,[33],100.0,100.0,[33],set(),set(),9,0.6666666666666666
59fc8aba087f2e0001ead671,7,[35],1,[35],100.0,100.0,[35],set(),set(),9,0.7777777777777778
59fc8aba087f2e0001ead671,8,"[37, 38]",2,"[37, 38]",100.0,100.0,"[37, 38]",set(),set(),9,0.8888888888888888
59fc8aba087f2e0001ead671,9,[39],1,[39],100.0,100.0,[39],set(),set(),9,1.0
60479c2017ec4a044c2ed68f,1,"[1, 2]",2,"[1, 2]",100.0,100.0,"[1, 2]",set(),set(),22,0.045454545454545456
60479c2017ec4a044c2ed68f,2,[2],1,[2],100.0,100.0,[2],set(),set(),22,0.09090909090909091
60479c2017ec4a044c2ed68f,3,"[6, 7]",2,"[6, 7]",100.0,100.0,"[6, 7]",set(),set(),22,0.13636363636363635
60479c2017ec4a044c2ed68f,4,"[10, 11, 13]",3,[10],33.333333333333336,33.333333333333336,[10],set(),"{11, 13}",22,0.18181818181818182
60479c2017ec4a044c2ed68f,5,[16],1,[16],100.0,100.0,[16],set(),set(),22,0.22727272727272727
60479c2017ec4a044c2ed68f,6,[23],1,[23],100.0,100.0,[23],set(),set(),22,0.2727272727272727
60479c2017ec4a044c2ed68f,7,[22],1,[22],100.0,100.0,[22],set(),set(),22,0.3181818181818182
60479c2017ec4a044c2ed68f,8,"[21, 24]",2,"[21, 24]",100.0,100.0,"[21, 24]",set(),set(),22,0.36363636363636365
60479c2017ec4a044c2ed68f,9,[25],1,[25],100.0,100.0,[25],set(),set(),22,0.4090909090909091
60479c2017ec4a044c2ed68f,10,[26],1,[26],100.0,100.0,[26],set(),set(),22,0.45454545454545453
60479c2017ec4a044c2ed68f,11,[28],1,[28],100.0,100.0,[28],set(),set(),22,0.5
60479c2017ec4a044c2ed68f,12,[27],1,[27],100.0,100.0,[27],set(),set(),22,0.5454545454545454
60479c2017ec4a044c2ed68f,13,[29],1,[29],100.0,100.0,[29],set(),set(),22,0.5909090909090909
60479c2017ec4a044c2ed68f,14,[31],1,[31],100.0,100.0,[31],set(),set(),22,0.6363636363636364
60479c2017ec4a044c2ed68f,15,[30],1,[30],100.0,100.0,[30],set(),set(),22,0.6818181818181818
60479c2017ec4a044c2ed68f,16,[32],1,[32],100.0,100.0,[32],set(),set(),22,0.7272727272727273
60479c2017ec4a044c2ed68f,17,[34],1,[34],100.0,100.0,[34],set(),set(),22,0.7727272727272727
60479c2017ec4a044c2ed68f,18,[35],1,[35],100.0,100.0,[35],set(),set(),22,0.8181818181818182
60479c2017ec4a044c2ed68f,19,[38],1,[38],100.0,100.0,[38],set(),set(),22,0.8636363636363636
60479c2017ec4a044c2ed68f,20,[43],1,[43],100.0,100.0,[43],set(),set(),22,0.9090909090909091
60479c2017ec4a044c2ed68f,21,[44],1,[44],100.0,100.0,[44],set(),set(),22,0.9545454545454546
60479c2017ec4a044c2ed68f,22,"[43, 44]",2,[44],50.0,100.0,"[43, 44]",{43},set(),22,1.0
602886066965e376bd5f7ebe,1,[1],1,[1],100.0,100.0,[1],set(),set(),20,0.05
602886066965e376bd5f7ebe,2,[2],1,[2],100.0,100.0,[2],set(),set(),20,0.1
602886066965e376bd5f7ebe,3,[3],1,[3],100.0,100.0,[3],set(),set(),20,0.15
602886066965e376bd5f7ebe,4,[7],1,[7],100.0,100.0,[7],set(),set(),20,0.2
602886066965e376bd5f7ebe,5,[10],1,[10],100.0,100.0,[10],set(),set(),20,0.25
602886066965e376bd5f7ebe,6,[12],1,[12],100.0,100.0,[12],set(),set(),20,0.3
602886066965e376bd5f7ebe,7,[22],1,[22],100.0,100.0,[22],set(),set(),20,0.35
602886066965e376bd5f7ebe,8,[24],1,[24],100.0,100.0,[24],set(),set(),20,0.4
602886066965e376bd5f7ebe,9,[23],1,[23],100.0,100.0,[23],set(),set(),20,0.45
602886066965e376bd5f7ebe,10,[23],1,[],0.0,100.0,[23],{23},set(),20,0.5
602886066965e376bd5f7ebe,11,[16],1,[16],100.0,100.0,[16],set(),set(),20,0.55
602886066965e376bd5f7ebe,12,"[32, 33]",2,"[32, 33]",100.0,100.0,"[32, 33]",set(),set(),20,0.6
602886066965e376bd5f7ebe,13,[35],1,[35],100.0,100.0,[35],set(),set(),20,0.65
602886066965e376bd5f7ebe,14,"[37, 38]",2,"[37, 38]",100.0,100.0,"[37, 38]",set(),set(),20,0.7
602886066965e376bd5f7ebe,15,[39],1,[39],100.0,100.0,[39],set(),set(),20,0.75
602886066965e376bd5f7ebe,16,[42],1,[42],100.0,100.0,[42],set(),set(),20,0.8
602886066965e376bd5f7ebe,17,[43],1,[43],100.0,100.0,[43],set(),set(),20,0.85
602886066965e376bd5f7ebe,18,"[43, 44]",2,"[43, 44]",100.0,100.0,"[43, 44]",set(),set(),20,0.9
602886066965e376bd5f7ebe,19,[43],1,[43],100.0,100.0,[43],set(),set(),20,0.95
602886066965e376bd5f7ebe,20,[43],1,[],0.0,100.0,[43],{43},set(),20,1.0
629750cb139217e17938e260,1,"[1, 2]",2,"[1, 2]",100.0,100.0,"[1, 2]",set(),set(),12,0.08333333333333333
629750cb139217e17938e260,2,"[6, 7]",2,"[6, 7]",100.0,100.0,"[6, 7]",set(),set(),12,0.16666666666666666
629750cb139217e17938e260,3,[10],1,[10],100.0,100.0,[10],set(),set(),12,0.25
629750cb139217e17938e260,4,"[11, 12]",2,"[11, 12]",100.0,100.0,"[11, 12]",set(),set(),12,0.3333333333333333
629750cb139217e17938e260,5,"[22, 23, 24]",3,"[22, 23, 24]",100.0,100.0,"[22, 23, 24]",set(),set(),12,0.4166666666666667
629750cb139217e17938e260,6,"[27, 30, 31]",3,"[27, 30, 31]",100.0,100.0,"[27, 30, 31]",set(),set(),12,0.5
629750cb139217e17938e260,7,[32],1,[32],100.0,100.0,[32],set(),set(),12,0.5833333333333334
629750cb139217e17938e260,8,[35],1,[35],100.0,100.0,[35],set(),set(),12,0.6666666666666666
629750cb139217e17938e260,9,[36],1,[36],100.0,100.0,[36],set(),set(),12,0.75
629750cb139217e17938e260,10,[38],1,[38],100.0,100.0,[38],set(),set(),12,0.8333333333333334
629750cb139217e17938e260,11,[39],1,[39],100.0,100.0,[39],set(),set(),12,0.9166666666666666
629750cb139217e17938e260,12,[40],1,[40],100.0,100.0,[40],set(),set(),12,1.0
5b6965eb28da1b0001b4385e,1,"[1, 2]",2,[1],50.0,100.0,"[1, 2]",{2},set(),20,0.05
5b6965eb28da1b0001b4385e,2,[2],1,[2],100.0,100.0,[2],set(),set(),20,0.1
5b6965eb28da1b0001b4385e,3,[3],1,[3],100.0,100.0,[3],set(),set(),20,0.15
5b6965eb28da1b0001b4385e,4,"[4, 5]",2,[4],50.0,100.0,"[4, 5]",{5},set(),20,0.2
5b6965eb28da1b0001b4385e,5,"[6, 10]",2,[10],50.0,50.0,[10],set(),{6},20,0.25
5b6965eb28da1b0001b4385e,6,"[10, 13]",2,"[10, 13]",100.0,100.0,"[10, 13]",set(),set(),20,0.3
5b6965eb28da1b0001b4385e,7,"[17, 18]",2,"[17, 18]",100.0,100.0,"[17, 18]",set(),set(),20,0.35
5b6965eb28da1b0001b4385e,8,[5],1,[5],100.0,100.0,[5],set(),set(),20,0.4
5b6965eb28da1b0001b4385e,9,[15],1,[15],100.0,100.0,[15],set(),set(),20,0.45
5b6965eb28da1b0001b4385e,10,[28],1,[28],100.0,100.0,[28],set(),set(),20,0.5
5b6965eb28da1b0001b4385e,11,"[21, 23]",2,[21],50.0,100.0,"[21, 23]",{23},set(),20,0.55
5b6965eb28da1b0001b4385e,12,[23],1,[23],100.0,100.0,[23],set(),set(),20,0.6
5b6965eb28da1b0001b4385e,13,"[22, 24]",2,[],0.0,50.0,[24],{24},{22},20,0.65
5b6965eb28da1b0001b4385e,14,"[27, 30, 31]",3,"[27, 30, 31]",100.0,100.0,"[27, 30, 31]",set(),set(),20,0.7
5b6965eb28da1b0001b4385e,15,"[32, 33]",2,"[32, 33]",100.0,100.0,"[32, 33]",set(),set(),20,0.75
5b6965eb28da1b0001b4385e,16,[39],1,[39],100.0,100.0,[39],set(),set(),20,0.8
5b6965eb28da1b0001b4385e,17,[41],1,[41],100.0,100.0,[41],set(),set(),20,0.85
5b6965eb28da1b0001b4385e,18,"[43, 44]",2,"[43, 44]",100.0,100.0,"[43, 44]",set(),set(),20,0.9
5b6965eb28da1b0001b4385e,19,[41],1,[41],100.0,100.0,[41],set(),set(),20,0.95
5b6965eb28da1b0001b4385e,20,[42],1,[42],100.0,100.0,[42],set(),set(),20,1.0
5f0771a92b566a37faa5f2e0,1,[1],1,[1],100.0,100.0,[1],set(),set(),18,0.05555555555555555
5f0771a92b566a37faa5f2e0,2,"[2, 3]",2,[2],50.0,50.0,[2],set(),{3},18,0.1111111111111111
5f0771a92b566a37faa5f2e0,3,[6],1,[6],100.0,100.0,[6],set(),set(),18,0.16666666666666666
5f0771a92b566a37faa5f2e0,4,[8],1,[8],100.0,100.0,[8],set(),set(),18,0.2222222222222222
5f0771a92b566a37faa5f2e0,5,[7],1,[7],100.0,100.0,[7],set(),set(),18,0.2777777777777778
